what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1320258758786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1320258773869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1320258779789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320258781641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320258784857
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320258789238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320258789922
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1320258796902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320258800573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320258803065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1320258811162
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1320258811328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1320258811480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1320258811648
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1320258812151
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1320258813025
